Image Index,Correct,Predicted Orig,Predicted Adv,L2 Distance,Linf Distance,Top-5,Top-10,Top-15,Top-20,Top-50
349,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
350,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
351,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
352,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
353,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
354,bird,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
355,horse,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
356,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
357,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
358,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
359,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
360,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
361,dog,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
362,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
363,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
364,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
365,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
366,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
367,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
368,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
369,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
370,deer,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
371,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
372,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
373,deer,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
374,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
375,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
376,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
377,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
378,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
379,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
380,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
381,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
382,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
383,truck,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
384,bird,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
385,ship,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
386,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
387,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
388,bird,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
389,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
390,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
391,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
392,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
393,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
394,truck,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
395,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
396,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
397,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
398,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
399,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
400,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
401,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
402,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
403,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
404,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
405,deer,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
406,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
407,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
408,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
409,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
410,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
411,truck,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
412,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
413,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
414,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
415,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
416,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
417,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
418,cat,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
419,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
420,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
421,dog,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
422,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
423,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
424,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
425,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
426,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
427,deer,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
428,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
429,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
430,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
431,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
432,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
433,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
434,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
435,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
436,bird,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
437,dog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
438,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
439,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
440,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
441,deer,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
442,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
443,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
444,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
445,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
446,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
447,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
448,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
449,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
450,bird,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
451,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
452,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
453,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
454,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
455,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
456,cat,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
457,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
458,deer,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
459,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
460,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
461,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
462,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
463,deer,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
464,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
465,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
466,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
467,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
468,horse,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
469,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
470,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
471,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
472,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
473,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
474,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
475,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
476,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
477,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
478,dog,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
479,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
480,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
481,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
482,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
483,dog,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
484,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
485,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
486,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
487,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
488,dog,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
489,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
490,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
491,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
492,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
493,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
494,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
495,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
496,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
497,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
498,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
499,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
500,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
501,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
502,dog,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
503,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
504,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
505,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
506,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
507,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
508,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
509,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
510,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
511,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
512,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
513,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
514,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
515,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
516,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
517,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
518,dog,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
519,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
520,dog,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
521,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
522,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
523,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
524,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
525,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
526,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
527,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
528,deer,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
529,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
530,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
531,airplane,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
532,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
533,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
534,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
535,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
536,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
537,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
538,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
539,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
540,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
541,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
542,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
543,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
544,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
545,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
546,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
547,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
548,bird,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
549,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
550,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
551,dog,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
552,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
553,dog,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
554,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
555,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
556,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
557,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
558,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
559,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
560,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
561,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
562,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
563,bird,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
564,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
565,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
566,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
567,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
568,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
569,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
570,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
571,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
572,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
573,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
574,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
575,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
576,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
577,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
578,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
579,dog,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
580,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
581,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
582,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
583,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
584,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
585,truck,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
586,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
587,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
588,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
589,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
590,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
591,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
592,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
593,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
594,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
595,deer,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
596,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
597,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
598,dog,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
599,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
600,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
601,dog,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
602,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
603,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
604,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
605,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
606,deer,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
607,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
608,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
609,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
610,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
611,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
612,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
613,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
614,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
615,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
616,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
617,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
618,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
619,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
620,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
621,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
622,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
623,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
624,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
625,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
626,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
627,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
628,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
629,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
630,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
631,dog,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
632,frog,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
633,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
634,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
635,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
636,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
637,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
638,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
639,dog,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
640,dog,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
641,cat,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
642,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
643,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
644,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
645,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
646,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
647,deer,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
648,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
649,dog,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
650,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
651,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
652,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
653,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
654,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
655,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
656,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
657,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
658,deer,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
659,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
660,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
661,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
662,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
663,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
664,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
665,ship,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
666,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
667,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
668,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
669,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
670,frog,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
671,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
672,frog,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
673,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
674,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
675,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
676,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
677,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
678,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
679,dog,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
680,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
681,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
682,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
683,ship,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
684,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
685,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
686,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
687,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
688,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
689,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
690,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
691,bird,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
692,bird,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
693,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
694,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
695,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
696,ship,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
697,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
698,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
699,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
700,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
