Image Index,Correct,Predicted Orig,Predicted Adv,L2 Distance,Linf Distance,Top-5,Top-10,Top-15,Top-20,Top-50
292,frog,frog,dog,0.3456360697746277,0.09205184131860733,100.0,80.0,80.0,90.0,98.0
293,truck,truck,automobile,0.5043221712112427,0.11492420732975006,60.0,100.0,86.66666666666667,90.0,88.0
294,cat,cat,dog,0.25698959827423096,0.0499308705329895,100.0,90.0,93.33333333333333,95.0,96.0
295,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
296,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
297,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
298,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
299,frog,frog,cat,0.5483251810073853,0.16557304561138153,80.0,90.0,86.66666666666667,75.0,92.0
300,frog,frog,dog,0.7748253345489502,0.20671480894088745,60.0,90.0,93.33333333333333,95.0,90.0
301,frog,frog,bird,0.3394046425819397,0.07302436232566833,100.0,90.0,93.33333333333333,85.0,92.0
302,cat,cat,dog,0.8078980445861816,0.2318979650735855,80.0,80.0,80.0,80.0,94.0
303,bird,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
304,frog,frog,bird,0.2537326514720917,0.050348907709121704,100.0,100.0,93.33333333333333,85.0,96.0
305,automobile,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
306,ship,ship,truck,0.5350573062896729,0.10176210105419159,80.0,90.0,93.33333333333333,95.0,90.0
307,bird,bird,deer,0.4069661498069763,0.10210704803466797,100.0,80.0,93.33333333333333,100.0,94.0
308,automobile,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
309,frog,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
310,ship,ship,airplane,0.7603197693824768,0.16676318645477295,80.0,70.0,86.66666666666667,80.0,90.0
311,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
312,ship,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
313,airplane,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
314,deer,cat,cat,0.6497241854667664,0.1273370236158371,80.0,90.0,86.66666666666667,90.0,94.0
315,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
316,horse,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
317,horse,horse,dog,0.5889796018600464,0.18438954651355743,100.0,70.0,93.33333333333333,80.0,90.0
318,dog,dog,frog,0.38431912660598755,0.07727870345115662,100.0,100.0,86.66666666666667,90.0,94.0
319,dog,cat,cat,0.22193320095539093,0.07567346096038818,80.0,100.0,93.33333333333333,95.0,94.0
320,cat,cat,bird,1.232330083847046,0.4205884337425232,80.0,70.0,93.33333333333333,85.0,86.0
321,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
322,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
323,cat,cat,dog,0.5896049737930298,0.15461581945419312,80.0,100.0,80.0,80.0,98.0
324,deer,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
325,automobile,automobile,truck,0.5006473064422607,0.16404567658901215,80.0,100.0,93.33333333333333,90.0,90.0
326,horse,horse,deer,0.4645330011844635,0.09940725564956665,80.0,80.0,80.0,90.0,92.0
327,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
328,deer,deer,bird,0.4760461151599884,0.08579182624816895,80.0,80.0,80.0,85.0,94.0
329,frog,frog,deer,0.32507967948913574,0.07196033000946045,80.0,90.0,93.33333333333333,85.0,94.0
330,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
331,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
332,cat,cat,dog,0.41585099697113037,0.13740113377571106,80.0,90.0,86.66666666666667,90.0,94.0
333,frog,frog,cat,0.8673411011695862,0.2636275887489319,80.0,90.0,93.33333333333333,80.0,94.0
334,frog,frog,bird,0.2580600678920746,0.07606630027294159,80.0,80.0,93.33333333333333,95.0,94.0
335,truck,truck,automobile,0.46921512484550476,0.16049149632453918,100.0,80.0,86.66666666666667,90.0,92.0
336,cat,cat,frog,0.742530345916748,0.23029541969299316,80.0,90.0,86.66666666666667,95.0,94.0
337,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
338,airplane,airplane,deer,0.26799437403678894,0.09808048605918884,100.0,100.0,93.33333333333333,95.0,98.0
339,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
340,bird,frog,frog,0.23571527004241943,0.05619309842586517,100.0,90.0,93.33333333333333,85.0,96.0
341,frog,frog,cat,0.5225428938865662,0.10951996594667435,80.0,80.0,93.33333333333333,95.0,96.0
342,bird,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
343,dog,dog,cat,0.5497621893882751,0.1250651478767395,60.0,80.0,86.66666666666667,85.0,92.0
344,ship,ship,airplane,0.23130202293395996,0.08343377709388733,100.0,100.0,93.33333333333333,95.0,98.0
345,dog,dog,cat,0.8607401847839355,0.2712598741054535,100.0,90.0,80.0,90.0,96.0
346,deer,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
347,frog,frog,cat,0.3087262809276581,0.08310794830322266,80.0,90.0,86.66666666666667,80.0,96.0
348,ship,ship,airplane,0.39004644751548767,0.06998559832572937,80.0,70.0,86.66666666666667,90.0,94.0
349,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
350,truck,truck,automobile,0.6698252558708191,0.17363503575325012,100.0,70.0,66.66666666666666,90.0,84.0
351,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
352,airplane,airplane,ship,0.38745424151420593,0.11453500390052795,80.0,90.0,100.0,95.0,94.0
353,bird,bird,airplane,0.44752201437950134,0.12310433387756348,60.0,50.0,80.0,95.0,92.0
354,bird,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
355,horse,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
356,cat,cat,dog,0.609039843082428,0.12360039353370667,60.0,70.0,86.66666666666667,85.0,96.0
357,bird,bird,horse,0.5292011499404907,0.20205727219581604,100.0,90.0,86.66666666666667,90.0,92.0
358,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
359,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
360,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
361,dog,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
362,ship,ship,airplane,0.3791252374649048,0.14920435845851898,80.0,100.0,100.0,95.0,94.0
363,automobile,automobile,truck,0.37609583139419556,0.09999149292707443,80.0,90.0,86.66666666666667,95.0,96.0
364,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
365,deer,deer,ship,0.40609419345855713,0.09335553646087646,100.0,100.0,86.66666666666667,85.0,96.0
366,automobile,automobile,truck,0.525780975818634,0.16984328627586365,80.0,90.0,86.66666666666667,90.0,94.0
367,cat,cat,frog,0.21441301703453064,0.04332210123538971,100.0,90.0,100.0,95.0,96.0
368,ship,ship,bird,0.5096060633659363,0.18906566500663757,80.0,90.0,100.0,85.0,90.0
369,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
370,deer,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
371,horse,horse,bird,0.4701976478099823,0.14048103988170624,80.0,80.0,86.66666666666667,90.0,96.0
372,truck,truck,ship,0.9726138710975647,0.2638000249862671,60.0,60.0,80.0,75.0,92.0
373,deer,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
374,bird,bird,frog,0.44907712936401367,0.1620033085346222,60.0,90.0,86.66666666666667,90.0,96.0
375,horse,horse,airplane,1.0156052112579346,0.32784926891326904,60.0,40.0,60.0,75.0,82.0
376,airplane,airplane,truck,0.4589669704437256,0.10338275134563446,80.0,90.0,93.33333333333333,85.0,98.0
377,horse,horse,bird,0.7202541828155518,0.2755664885044098,60.0,90.0,86.66666666666667,75.0,86.0
378,airplane,airplane,ship,0.5080879926681519,0.1752641350030899,80.0,90.0,86.66666666666667,95.0,96.0
379,frog,frog,cat,0.5747066140174866,0.20488861203193665,80.0,90.0,86.66666666666667,95.0,98.0
380,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
381,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
382,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
383,truck,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
384,bird,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
385,ship,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
386,horse,horse,horse,1.1721793413162231,0.4604272246360779,60.0,60.0,60.0,75.0,86.0
387,bird,bird,dog,0.4737184941768646,0.1010480523109436,60.0,80.0,86.66666666666667,90.0,92.0
388,bird,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
389,dog,dog,horse,0.7152743935585022,0.21719245612621307,80.0,70.0,73.33333333333333,80.0,88.0
390,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
391,bird,bird,airplane,0.26298096776008606,0.06808191537857056,80.0,90.0,86.66666666666667,95.0,94.0
392,frog,frog,cat,0.25014394521713257,0.04541855305433273,80.0,100.0,80.0,80.0,100.0
393,bird,bird,dog,0.6722174286842346,0.2421116977930069,60.0,90.0,93.33333333333333,90.0,92.0
394,truck,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
395,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
396,bird,bird,cat,0.33695051074028015,0.0826825201511383,100.0,100.0,93.33333333333333,90.0,96.0
397,cat,cat,airplane,1.0633609294891357,0.2719958424568176,60.0,80.0,73.33333333333333,65.0,80.0
398,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
399,cat,cat,truck,0.5268765091896057,0.12677186727523804,60.0,80.0,86.66666666666667,85.0,94.0
400,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
401,ship,ship,automobile,0.5024293661117554,0.13554216921329498,80.0,100.0,86.66666666666667,95.0,94.0
402,horse,horse,deer,0.28989869356155396,0.0902615338563919,80.0,80.0,86.66666666666667,85.0,96.0
403,ship,ship,airplane,0.8617251515388489,0.3199288845062256,60.0,80.0,86.66666666666667,90.0,90.0
404,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
405,deer,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
406,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
407,automobile,automobile,ship,0.410130113363266,0.09290283918380737,100.0,90.0,86.66666666666667,90.0,96.0
408,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
409,bird,bird,horse,0.39748838543891907,0.1312749832868576,60.0,80.0,93.33333333333333,95.0,94.0
410,horse,horse,cat,0.7305939197540283,0.3194165527820587,60.0,60.0,66.66666666666666,85.0,86.0
411,truck,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
412,cat,cat,dog,0.6585217118263245,0.2090449035167694,80.0,70.0,93.33333333333333,90.0,92.0
413,frog,frog,bird,0.30842259526252747,0.06250054389238358,100.0,80.0,93.33333333333333,90.0,100.0
414,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
415,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
416,airplane,airplane,deer,0.46760064363479614,0.08886009454727173,80.0,70.0,93.33333333333333,80.0,92.0
417,horse,horse,dog,0.5715551972389221,0.12402071058750153,80.0,90.0,93.33333333333333,85.0,96.0
418,cat,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
419,horse,horse,deer,0.31387755274772644,0.07647094875574112,60.0,100.0,100.0,90.0,96.0
420,deer,deer,frog,0.5889496207237244,0.15077552199363708,80.0,70.0,93.33333333333333,85.0,98.0
421,dog,cat,cat,0.4198545515537262,0.0886043906211853,80.0,100.0,100.0,95.0,96.0
422,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
423,airplane,airplane,ship,0.627403199672699,0.1260780394077301,60.0,80.0,73.33333333333333,90.0,96.0
424,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
425,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
426,cat,cat,dog,0.32420995831489563,0.056893542408943176,80.0,80.0,93.33333333333333,90.0,96.0
427,deer,bird,bird,0.3954352140426636,0.07856421172618866,100.0,70.0,86.66666666666667,90.0,96.0
428,airplane,airplane,bird,0.39488786458969116,0.0914354920387268,100.0,90.0,86.66666666666667,90.0,92.0
429,frog,frog,bird,0.3813903033733368,0.11472314596176147,80.0,70.0,60.0,80.0,96.0
430,bird,bird,cat,1.0439789295196533,0.20455342531204224,80.0,80.0,73.33333333333333,75.0,88.0
431,dog,dog,cat,0.6584375500679016,0.1413794457912445,80.0,90.0,86.66666666666667,90.0,92.0
432,cat,cat,dog,0.3914835751056671,0.1149316355586052,100.0,90.0,93.33333333333333,90.0,92.0
433,horse,horse,deer,0.37717404961586,0.08534324169158936,80.0,80.0,80.0,85.0,96.0
434,cat,cat,dog,0.6074976921081543,0.12966996431350708,100.0,100.0,93.33333333333333,95.0,96.0
435,horse,horse,bird,0.5792354941368103,0.19857630133628845,100.0,90.0,93.33333333333333,95.0,92.0
436,bird,cat,cat,0.3962211608886719,0.07286783307790756,80.0,70.0,80.0,90.0,92.0
437,dog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
438,cat,cat,dog,0.2445174753665924,0.07740037888288498,100.0,100.0,80.0,85.0,94.0
439,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
440,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
441,deer,bird,bird,1.0147812366485596,0.3782297670841217,80.0,80.0,80.0,85.0,90.0
442,truck,truck,truck,0.7337170243263245,0.17401763796806335,80.0,90.0,80.0,85.0,92.0
443,truck,truck,ship,0.38388484716415405,0.09470660984516144,60.0,90.0,100.0,95.0,92.0
444,dog,dog,cat,0.43230435252189636,0.11474256962537766,100.0,80.0,100.0,90.0,94.0
445,horse,horse,horse,0.9657465815544128,0.3810800015926361,80.0,90.0,86.66666666666667,80.0,90.0
446,dog,dog,cat,0.21725153923034668,0.05325844883918762,100.0,100.0,100.0,95.0,96.0
447,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
448,bird,bird,dog,0.710417628288269,0.16374322772026062,60.0,80.0,80.0,80.0,94.0
449,bird,bird,airplane,0.3598007559776306,0.07404855638742447,80.0,70.0,80.0,85.0,96.0
450,bird,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
451,truck,truck,automobile,0.4888816773891449,0.10416603088378906,100.0,90.0,93.33333333333333,85.0,96.0
452,horse,horse,cat,0.5479421019554138,0.18860836327075958,100.0,80.0,86.66666666666667,80.0,92.0
453,cat,cat,horse,0.5340314507484436,0.1004498153924942,80.0,90.0,86.66666666666667,95.0,96.0
454,truck,truck,airplane,0.5786582231521606,0.1298379749059677,100.0,70.0,86.66666666666667,90.0,92.0
455,deer,deer,bird,0.45193764567375183,0.10681383311748505,80.0,90.0,93.33333333333333,100.0,94.0
456,cat,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
457,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
458,deer,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
459,frog,frog,ship,0.8002238273620605,0.18889476358890533,40.0,80.0,66.66666666666666,75.0,88.0
460,dog,dog,horse,0.2990393042564392,0.06299105286598206,80.0,90.0,86.66666666666667,90.0,98.0
461,frog,frog,bird,0.5627932548522949,0.08282986283302307,80.0,80.0,93.33333333333333,90.0,96.0
462,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
463,deer,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
464,cat,cat,horse,0.33275550603866577,0.052302926778793335,80.0,90.0,93.33333333333333,80.0,94.0
465,deer,deer,bird,0.26909586787223816,0.05050927400588989,100.0,90.0,93.33333333333333,90.0,98.0
466,deer,deer,horse,0.6156703233718872,0.15596149861812592,60.0,90.0,80.0,80.0,94.0
467,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
468,horse,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
469,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
470,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
471,horse,horse,cat,0.40700167417526245,0.10240724682807922,80.0,80.0,93.33333333333333,80.0,96.0
472,ship,ship,airplane,0.39304620027542114,0.1313709169626236,80.0,90.0,100.0,90.0,98.0
473,airplane,airplane,ship,0.47377344965934753,0.176777184009552,80.0,80.0,100.0,90.0,96.0
474,dog,dog,cat,0.5904473662376404,0.17204603552818298,80.0,90.0,86.66666666666667,90.0,94.0
475,horse,horse,airplane,0.5746539831161499,0.16339775919914246,80.0,70.0,93.33333333333333,90.0,90.0
476,frog,frog,bird,0.5058269500732422,0.12678788602352142,100.0,90.0,86.66666666666667,90.0,92.0
477,airplane,airplane,ship,0.6693456768989563,0.16116708517074585,80.0,90.0,86.66666666666667,90.0,90.0
478,dog,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
479,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
480,ship,ship,cat,0.9517263174057007,0.24683323502540588,80.0,70.0,86.66666666666667,90.0,84.0
481,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
482,ship,ship,airplane,0.903204619884491,0.1724984496831894,100.0,80.0,80.0,80.0,90.0
483,dog,cat,frog,0.452415406703949,0.11716946959495544,80.0,90.0,80.0,85.0,92.0
484,dog,dog,horse,0.40209826827049255,0.11282482743263245,80.0,90.0,93.33333333333333,90.0,98.0
485,truck,truck,bird,0.7153455018997192,0.1714717149734497,80.0,90.0,80.0,75.0,90.0
486,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
487,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
488,dog,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
489,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
490,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
491,airplane,airplane,truck,0.6274623274803162,0.1538577675819397,100.0,80.0,86.66666666666667,95.0,94.0
492,ship,ship,deer,0.7776734828948975,0.18390478193759918,80.0,80.0,86.66666666666667,90.0,90.0
493,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
494,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
495,ship,ship,airplane,0.6337156295776367,0.1190032884478569,80.0,90.0,93.33333333333333,95.0,92.0
496,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
497,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
498,bird,bird,bird,0.31338435411453247,0.0715932548046112,100.0,80.0,100.0,85.0,100.0
499,airplane,airplane,bird,0.3131137490272522,0.07370263338088989,80.0,90.0,93.33333333333333,100.0,92.0
500,deer,deer,frog,0.39071279764175415,0.09317444264888763,80.0,70.0,73.33333333333333,80.0,90.0
501,frog,frog,cat,0.3818367123603821,0.080689936876297,100.0,100.0,93.33333333333333,90.0,94.0
502,dog,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
503,deer,deer,frog,0.7996470332145691,0.20705823600292206,80.0,70.0,93.33333333333333,90.0,88.0
504,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
505,deer,deer,bird,0.38248410820961,0.08159995079040527,80.0,80.0,80.0,85.0,100.0
506,horse,horse,airplane,1.1376696825027466,0.334930419921875,60.0,90.0,86.66666666666667,75.0,86.0
507,truck,truck,automobile,0.6777547001838684,0.27489426732063293,80.0,80.0,100.0,90.0,94.0
508,truck,truck,airplane,0.5845712423324585,0.21681946516036987,100.0,80.0,86.66666666666667,90.0,92.0
509,deer,deer,bird,0.47690293192863464,0.1407729983329773,80.0,70.0,93.33333333333333,90.0,96.0
510,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
511,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
512,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
513,automobile,automobile,truck,0.417764812707901,0.09175649285316467,100.0,100.0,80.0,90.0,94.0
514,dog,dog,horse,0.548403799533844,0.16832304000854492,80.0,80.0,93.33333333333333,85.0,90.0
515,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
516,ship,ship,ship,0.3285825252532959,0.0822238177061081,80.0,90.0,93.33333333333333,85.0,96.0
517,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
518,dog,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
519,ship,ship,airplane,0.4747961461544037,0.09578602015972137,80.0,90.0,80.0,90.0,92.0
520,dog,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
521,horse,horse,bird,0.6449649333953857,0.2487863302230835,80.0,100.0,80.0,85.0,90.0
522,airplane,airplane,ship,0.5426924228668213,0.11777591705322266,80.0,90.0,86.66666666666667,80.0,88.0
523,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
524,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
525,dog,dog,cat,0.7629274129867554,0.18931695818901062,80.0,90.0,80.0,90.0,88.0
526,airplane,airplane,ship,0.31805700063705444,0.06257274746894836,80.0,80.0,80.0,100.0,92.0
527,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
528,deer,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
529,frog,frog,deer,0.4225769639015198,0.11898735165596008,100.0,90.0,86.66666666666667,85.0,94.0
530,truck,truck,ship,0.4499303102493286,0.09357559680938721,60.0,100.0,93.33333333333333,85.0,96.0
531,airplane,cat,cat,1.0588949918746948,0.24502289295196533,40.0,60.0,86.66666666666667,75.0,84.0
532,truck,truck,automobile,0.49216100573539734,0.16036508977413177,100.0,80.0,86.66666666666667,90.0,90.0
533,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
534,frog,frog,bird,0.49651622772216797,0.10075628757476807,100.0,90.0,86.66666666666667,90.0,90.0
535,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
536,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
537,bird,bird,cat,0.6641293168067932,0.12640410661697388,40.0,90.0,80.0,90.0,90.0
538,truck,truck,ship,0.6845917701721191,0.1763208955526352,80.0,90.0,86.66666666666667,85.0,98.0
539,airplane,airplane,ship,1.1914831399917603,0.4323160946369171,80.0,70.0,80.0,90.0,92.0
540,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
541,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
542,frog,frog,bird,0.23199482262134552,0.054067328572273254,100.0,80.0,80.0,90.0,96.0
543,horse,horse,dog,1.1669050455093384,0.23251841962337494,80.0,80.0,66.66666666666666,75.0,86.0
544,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
545,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
546,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
547,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
548,bird,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
549,dog,dog,horse,0.45911893248558044,0.0903758704662323,80.0,80.0,86.66666666666667,80.0,94.0
550,dog,dog,bird,0.49475279450416565,0.22820085287094116,100.0,100.0,93.33333333333333,90.0,98.0
551,dog,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
552,ship,ship,truck,0.8273955583572388,0.17526066303253174,80.0,80.0,86.66666666666667,80.0,88.0
553,dog,cat,cat,0.21302612125873566,0.04008406400680542,100.0,90.0,86.66666666666667,90.0,98.0
554,truck,truck,automobile,0.613032877445221,0.19468387961387634,80.0,80.0,80.0,80.0,90.0
555,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
556,frog,frog,cat,0.29773667454719543,0.06703931093215942,80.0,80.0,100.0,100.0,98.0
557,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
558,cat,cat,dog,0.44433528184890747,0.16370196640491486,80.0,90.0,100.0,95.0,96.0
559,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
560,airplane,airplane,ship,0.9332655072212219,0.35043781995773315,60.0,80.0,86.66666666666667,90.0,92.0
561,horse,horse,deer,0.4250229299068451,0.1706704944372177,80.0,80.0,93.33333333333333,90.0,94.0
562,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
563,bird,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
564,bird,bird,deer,0.3485831618309021,0.09992267191410065,80.0,90.0,86.66666666666667,95.0,94.0
565,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
566,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
567,horse,horse,cat,0.6555036902427673,0.25302889943122864,60.0,80.0,86.66666666666667,80.0,90.0
568,truck,truck,automobile,0.43711355328559875,0.1172274500131607,100.0,90.0,93.33333333333333,95.0,92.0
569,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
570,frog,frog,dog,0.35223543643951416,0.07261424511671066,80.0,90.0,93.33333333333333,80.0,96.0
571,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
572,automobile,automobile,truck,0.4783042371273041,0.1712803840637207,100.0,80.0,93.33333333333333,90.0,94.0
573,cat,cat,cat,1.0159451961517334,0.3608773946762085,100.0,80.0,80.0,80.0,86.0
574,frog,frog,cat,0.23359616100788116,0.04668031632900238,100.0,90.0,86.66666666666667,90.0,98.0
575,frog,frog,deer,0.299184113740921,0.07251054048538208,80.0,100.0,100.0,95.0,98.0
576,ship,ship,airplane,0.5998885035514832,0.1780678927898407,80.0,90.0,86.66666666666667,95.0,94.0
577,truck,truck,ship,0.9216427206993103,0.20530171692371368,80.0,90.0,93.33333333333333,85.0,92.0
578,horse,horse,deer,0.2624749541282654,0.05422180891036987,60.0,100.0,93.33333333333333,85.0,96.0
579,dog,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
580,deer,deer,cat,0.7986989617347717,0.1405848264694214,80.0,80.0,66.66666666666666,80.0,92.0
581,airplane,airplane,ship,0.9731094837188721,0.34882357716560364,100.0,70.0,86.66666666666667,90.0,82.0
582,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
583,deer,deer,airplane,0.8679754734039307,0.2989990711212158,80.0,90.0,80.0,85.0,92.0
584,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
585,truck,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
586,cat,cat,frog,0.4630688428878784,0.11989366263151169,100.0,70.0,80.0,95.0,90.0
